"EWZ.Open" "EWZ.High" "EWZ.Low" "EWZ.Close" "EWZ.Volume" "EWZ.Adjusted"
"2011-07-25" 70.970001 71.980003 70.82 71.57 14143900 63.491396
"2011-07-26" 71.720001 72.190002 71.190002 71.75 14222900 63.651079
"2011-07-27" 70.410004 70.730003 69.389999 70.18 26775400 62.258296
"2011-07-28" 69.900002 70.5 69.550003 69.739998 14961300 61.867959
"2011-07-29" 69.610001 70.589996 69.120003 70.57 11374500 62.604273
"2011-08-01" 71.459999 71.459999 69.290001 70.099998 14381300 62.187324
"2011-08-02" 69.5 69.650002 67.940002 68.120003 17072300 60.430824
"2011-08-03" 67.739998 67.970001 65.739998 66.959999 22586400 59.401759
"2011-08-04" 64.93 65.529999 62.389999 62.470001 42813600 55.418578
"2011-08-05" 63.459999 63.990002 60.240002 62.830002 37179700 55.737943
"2011-08-08" 59.48 60.279999 55.970001 57 39257400 50.566014
"2011-08-09" 57.990002 59.740002 55.950001 59.57 35431100 52.84592
"2011-08-10" 58.099998 60.07 57.07 57.84 34505400 51.311197
"2011-08-11" 59.419998 61.360001 58.040001 60.630001 24633600 53.786271
"2011-08-12" 61.060001 61.73 60.240002 61.349998 15106400 54.424998
"2011-08-15" 62.41 63.490002 62.400002 63.119999 15653400 55.995206
"2011-08-16" 62.360001 63.040001 61.75 62.66 16693600 55.58713
"2011-08-17" 63.349998 63.950001 62.689999 63.91 12905300 56.696034
"2011-08-18" 61.27 61.41 59.889999 61.200001 27834600 54.291931
"2011-08-19" 60.630001 62.099998 60.130001 60.310001 20106100 53.502392
"2011-08-22" 61.619999 61.790001 59.84 60.150002 11373800 53.360453
"2011-08-23" 60.029999 61.540001 59.220001 61.48 24075400 54.540325
"2011-08-24" 61.07 62.009998 60.290001 61.209999 16512500 54.300801
"2011-08-25" 61.209999 61.59 59.900002 60.509998 19170700 53.679814
"2011-08-26" 60.419998 61.610001 59.330002 61.32 18031400 54.398385
"2011-08-29" 62.299999 63.52 62.139999 63.25 10220000 56.110533
"2011-08-30" 62.860001 64.489998 62.669998 64.139999 13776500 56.900072
"2011-08-31" 64.760002 65.519997 64.5 65.5 21493900 58.10656
"2011-09-01" 66.050003 66.75 65.760002 65.910004 27285600 58.470283
"2011-09-02" 64.190002 64.330002 62.73 63.860001 20652700 56.651678
"2011-09-06" 60.540001 62.939999 60.459999 62.93 19762200 55.826654
"2011-09-07" 63.799999 64.860001 63.130001 64.510002 10163700 57.22831
"2011-09-08" 63.459999 64.449997 63.32 63.720001 12788300 56.527482
"2011-09-09" 62.07 62.189999 60.57 60.970001 20436700 54.087893
"2011-09-12" 59.990002 60.700001 58.200001 59.990002 25148900 53.218513
"2011-09-13" 60.32 60.41 59.189999 59.860001 18264300 53.103186
"2011-09-14" 60.009998 60.860001 58.34 60.369999 18151000 53.555617
"2011-09-15" 61.540001 61.91 60.419998 60.919998 12417700 54.043534
"2011-09-16" 61.189999 61.400002 60.459999 60.950001 13198900 54.07015
"2011-09-19" 58.889999 59.599998 58.049999 59.439999 13838600 52.730593
"2011-09-20" 58.970001 59.740002 58.34 58.77 13951100 52.136222
"2011-09-21" 58.07 58.400002 56.07 56.200001 20864100 49.856316
"2011-09-22" 52.970001 54.419998 51.650002 52.389999 41353900 46.476376
"2011-09-23" 52.439999 53.75 52.25 53.599998 25236800 47.549794
"2011-09-26" 53.810001 54.650002 51.990002 54.490002 21423900 48.339336
"2011-09-27" 56.049999 56.759998 55.419998 55.599998 16754600 49.32404
"2011-09-28" 55.43 56.209999 53.990002 54.169998 16197100 48.055454
"2011-09-29" 54.970001 55.439999 53.169998 54.029999 17292100 47.931257
"2011-09-30" 53.080002 53.5 51.700001 52.009998 18107600 46.139268
"2011-10-03" 51.84 52.349998 50.709999 50.889999 20254900 45.145691
"2011-10-04" 50.290001 51.119999 49.25 50.970001 31300000 45.216663
"2011-10-05" 51.400002 52.459999 50.880001 52.189999 26889900 46.298951
"2011-10-06" 53.169998 54.970001 53.02 54.790001 23901500 48.605473
"2011-10-07" 55.810001 56.009998 53.52 54.040001 21587000 47.94013
"2011-10-10" 55.639999 56.57 55.52 56.150002 21319400 49.811961
"2011-10-11" 55.720001 57.400002 55.59 56.720001 16815600 50.31762
"2011-10-12" 57.549999 59.43 57.459999 58.32 18105400 51.737016
"2011-10-13" 57.689999 57.98 56.610001 57.790001 22618300 51.266842
"2011-10-14" 58.77 59.060001 58.07 58.790001 16080800 52.153965
"2011-10-17" 57.990002 58.150002 56.459999 56.48 17023200 50.104709
"2011-10-18" 56.490002 58.380001 55.720001 58 21598900 51.453137
"2011-10-19" 57.380001 58.119999 56.849998 57.380001 16335800 50.903121
"2011-10-20" 56.82 56.98 54.959999 56.290001 21869500 49.936157
"2011-10-21" 56.939999 57.950001 56.939999 57.549999 17034400 51.053931
"2011-10-24" 57.77 60.07 57.689999 59.860001 25630000 53.103186
"2011-10-25" 59.560001 59.650002 58.049999 58.669998 19508000 52.047508
"2011-10-26" 59.799999 60.07 58.490002 59.639999 25748700 52.908018
"2011-10-27" 62.549999 64.129997 62.130001 63.139999 29068600 56.012949
"2011-10-28" 62.68 64.529999 62.619999 64.510002 20484900 57.22831
"2011-10-31" 63.529999 63.619999 62.330002 62.369999 15610000 55.329864
"2011-11-01" 59.080002 61.189999 58.880001 60.560001 30111100 53.724173
"2011-11-02" 61.77 62.380001 61.139999 61.790001 12939200 54.815334
"2011-11-03" 62.369999 62.400002 61.32 61.970001 15554800 54.975016
"2011-11-04" 61.59 62.23 60.720001 62.029999 10638300 55.028242
"2011-11-07" 62.389999 62.880001 62.09 62.490002 11976300 55.436321
"2011-11-08" 62.66 63.279999 61.990002 63.240002 12193500 56.101663
"2011-11-09" 61.049999 61.279999 59.639999 59.990002 17764000 53.218513
"2011-11-10" 61.310001 61.439999 59.860001 60.400002 13150300 53.582233
"2011-11-11" 61.310001 62.23 61.200001 61.759998 10263700 54.788718
"2011-11-14" 61.279999 61.41 60.599998 61.02 11439300 54.132249
"2011-11-15" 60.709999 61.860001 60.43 61.349998 8480700 54.424998
"2011-11-16" 60.48 61.630001 60.299999 60.43 10491500 53.608846
"2011-11-17" 60.830002 61.130001 58.810001 59.189999 19133300 52.508812
"2011-11-18" 59.619999 59.630001 58.509998 59.049999 13322000 52.384615
"2011-11-21" 57.700001 58.119999 56.66 57.779999 17152900 51.257969
"2011-11-22" 57.509998 57.990002 56.5 57.150002 13059600 50.699084
"2011-11-23" 55.98 55.98 54.700001 54.990002 14198600 48.782898
"2011-11-25" 54.400002 55.18 54.009998 54.299999 10864900 48.170781
"2011-11-28" 56.119999 56.52 55.860001 56.389999 20629600 50.024868
"2011-11-29" 55.939999 57.029999 55.580002 55.790001 19094900 49.492596
"2011-11-30" 59.09 59.360001 58.16 59.02 21725300 52.358003
"2011-12-01" 59.799999 60.66 59.75 59.880001 16258100 53.120929
"2011-12-02" 61.049999 61.09 59.860001 60.009998 14533600 53.236253
"2011-12-05" 61.43 61.73 61.02 61.48 17715000 54.540325
"2011-12-06" 60.91 61.82 60.57 61.360001 12630100 54.433871
"2011-12-07" 61.130001 61.43 60.580002 61.119999 14650500 54.22096
"2011-12-08" 60 60.360001 58.630001 58.860001 22448800 52.216063
"2011-12-09" 59.189999 60.470001 59.119999 60.299999 17460600 53.493519
"2011-12-12" 59.09 59.09 57.740002 58.48 18274300 51.878955
"2011-12-13" 58.720001 59.09 57.200001 57.650002 27362800 51.142645
"2011-12-14" 57.200001 57.470001 56.32 56.549999 22886900 50.166808
"2011-12-15" 57.68 57.860001 56.48 56.59 14270400 50.202293
"2011-12-16" 57.169998 57.459999 56.43 56.939999 16766800 50.512785
"2011-12-19" 56.669998 56.84 55.57 55.689999 15165800 49.403881
"2011-12-20" 57.009998 57.84 56.970001 57.540001 17782600 51.433887
"2011-12-21" 56.970001 57.5 56.400002 57.380001 11505800 51.290867
"2011-12-22" 57.290001 58.23 57.110001 57.990002 12372500 51.836134
"2011-12-23" 58.150002 58.360001 57.779999 58.330002 6284100 52.140054
"2011-12-27" 58.099998 58.369999 58.029999 58.119999 3671200 51.952336
"2011-12-28" 57.650002 57.66 56.360001 56.549999 14468100 50.548944
"2011-12-29" 56.830002 57.049999 56.400002 56.919998 7490200 50.879679
"2011-12-30" 57 57.599998 56.950001 57.389999 4083600 51.299804
"2012-01-03" 59.099998 60.110001 59.060001 59.700001 20052500 53.364669
"2012-01-04" 59.580002 60.470001 59.560001 59.919998 11113200 53.561321
"2012-01-05" 59.439999 59.52 58.580002 59.110001 11539200 52.83728
"2012-01-06" 59.509998 59.509998 58.400002 58.52 9808400 52.30989
"2012-01-09" 59.32 59.849998 59 59.75 11339600 53.409363
"2012-01-10" 61.27 61.57 60.889999 60.98 17726800 54.508835
"2012-01-11" 60.869999 61.540001 60.779999 61.330002 13344900 54.821696
"2012-01-12" 61.59 62.25 61.43 62.130001 12477500 55.536799
"2012-01-13" 60.84 61.419998 60.360001 61.349998 14258100 54.83957
"2012-01-17" 62.939999 63.209999 62.509998 62.810001 18555000 56.144638
"2012-01-18" 63.27 64.709999 63.099998 64.610001 20712900 57.753623
"2012-01-19" 64.57 65.029999 64.440002 64.800003 20351700 57.923462
"2012-01-20" 64.709999 65.110001 64.360001 65.050003 18970900 58.146932
"2012-01-23" 64.849998 65.849998 64.800003 65.510002 24059300 58.558116
"2012-01-24" 64.739998 65.669998 64.389999 65.559998 13531300 58.602806
"2012-01-25" 64.989998 66.959999 64.919998 66.849998 13578600 59.755913
"2012-01-26" 66.830002 67.239998 65.660004 65.910004 23445400 58.91567
"2012-01-27" 65.82 66.43 65.720001 66.07 13095800 59.058687
"2012-01-30" 64.919998 65.629997 64.529999 65.410004 14083900 58.46873
"2012-01-31" 66.120003 66.309998 65.120003 65.599998 12235500 58.638562
"2012-02-01" 66.589996 67.730003 66.550003 67.339996 16350800 60.193913
"2012-02-02" 67.75 68.110001 67.379997 67.790001 15096200 60.596163
"2012-02-03" 68.559998 68.839996 68.209999 68.269997 15846200 61.025222
"2012-02-06" 67.919998 68.519997 67.730003 68.129997 10129200 60.900079
"2012-02-07" 68.5 69.110001 67.849998 68.889999 15713400 61.57943
"2012-02-08" 69.32 69.650002 68.769997 68.93 12967200 61.615186
"2012-02-09" 68.870003 68.900002 68.199997 68.82 13826300 61.516859
"2012-02-10" 67.410004 67.410004 66.739998 67.389999 17663100 60.238609
"2012-02-13" 68.339996 68.910004 67.919998 68.769997 11901600 61.472162
"2012-02-14" 68.239998 68.459999 67.169998 67.769997 12345100 60.578282
"2012-02-15" 68.220001 68.260002 67 67.309998 17903000 60.167097
"2012-02-16" 67 68.57 66.739998 68.470001 15279400 61.204002
"2012-02-17" 68.800003 68.889999 68.290001 68.739998 10911800 61.445347
"2012-02-21" 69.059998 69.269997 68.32 68.639999 8691000 61.35596
"2012-02-22" 68.800003 69.129997 68.480003 68.75 12713400 61.454288
"2012-02-23" 68.889999 69 68.220001 68.68 11376200 61.391716
"2012-02-24" 69.120003 69.620003 69.040001 69.300003 11622600 61.945925
"2012-02-27" 68.709999 69.059998 68.440002 68.709999 10338600 61.418532
"2012-02-28" 69.410004 70.120003 69.040001 70.07 16569200 62.63421
"2012-02-29" 70.050003 70.540001 68.860001 69.18 23969800 61.838656
"2012-03-01" 69.589996 70.580002 69.589996 70.419998 16558000 62.947066
"2012-03-02" 70.309998 70.739998 69.940002 70.300003 11226000 62.839805
"2012-03-05" 70.029999 70.07 68.900002 68.989998 20118800 61.668817
"2012-03-06" 67.370003 67.419998 66.110001 66.610001 25283900 59.541384
"2012-03-07" 66.349998 67.309998 66.309998 67.080002 14008100 59.961509
"2012-03-08" 67.93 68.300003 67.379997 68.019997 13493200 60.801752
"2012-03-09" 67.550003 68.080002 67.07 67.260002 12194400 60.122407
"2012-03-12" 66.160004 66.540001 65.449997 66.269997 15289500 59.237461
"2012-03-13" 66.309998 68.239998 66.160004 68.160004 19180900 60.926901
"2012-03-14" 67.809998 68.25 67.080002 67.82 21256100 60.622978
"2012-03-15" 68.019997 68.099998 67.440002 67.660004 13589900 60.479961
"2012-03-16" 67.639999 67.989998 67.379997 67.559998 19251700 60.390568
"2012-03-19" 67.220001 68.059998 67.220001 67.489998 10718700 60.327996
"2012-03-20" 66.220001 66.669998 65.93 66.57 12323600 59.505628
"2012-03-21" 66.510002 66.730003 65.870003 66.559998 12328900 59.496687
"2012-03-22" 65.739998 65.860001 65.139999 65.410004 13797600 58.46873
"2012-03-23" 65.580002 66.080002 65.190002 65.809998 11248400 58.826277
"2012-03-26" 66.360001 66.980003 66.220001 66.910004 11109700 59.809551
"2012-03-27" 66.870003 67.220001 66.220001 66.360001 11213800 59.317914
"2012-03-28" 66.139999 66.169998 64.779999 64.919998 19892100 58.030723
"2012-03-29" 64.18 64.93 63.75 64.879997 12808500 57.994967
"2012-03-30" 65.370003 65.379997 64.459999 64.660004 11481400 57.798319
"2012-04-02" 64.470001 65.779999 64.260002 65.379997 8464600 58.441908
"2012-04-03" 65.550003 65.690002 64.199997 64.75 12733500 57.878765
"2012-04-04" 63.919998 64.139999 63.369999 63.580002 12203000 56.832927
"2012-04-05" 63.290001 63.990002 63.09 63.57 9563500 56.823986
"2012-04-09" 62.599998 63.299999 62.439999 63.080002 10338800 56.385986
"2012-04-10" 62.700001 62.84 61.34 61.849998 20354800 55.28651
"2012-04-11" 62.540001 62.669998 61.720001 61.880001 10210800 55.313329
"2012-04-12" 62.23 63.66 62.18 63.619999 14643300 56.868679
"2012-04-13" 63.130001 63.5 62.189999 62.5 13628900 55.867534
"2012-04-16" 63.110001 63.169998 61.75 62.099998 17689000 55.509981
"2012-04-17" 62.41 62.810001 61.91 62.259998 15308700 55.653001
"2012-04-18" 61.630001 62.349998 61.5 61.919998 13542900 55.349082
"2012-04-19" 61.720001 62.009998 61.049999 61.57 13125700 55.036225
"2012-04-20" 62.099998 62.639999 61.959999 62.130001 11930100 55.536799
"2012-04-23" 60.84 61.040001 60.18 60.830002 17006200 54.374755
"2012-04-24" 61.150002 61.380001 60.950001 61.16 10159100 54.669734
"2012-04-25" 61.540001 61.57 60.23 60.68 17126500 54.240672
"2012-04-26" 60.139999 61.119999 60.049999 60.970001 11612500 54.499898
"2012-04-27" 61.18 61.259998 60.619999 60.799999 10251900 54.347937
"2012-04-30" 60.869999 60.889999 60.029999 60.259998 9166700 53.86524
"2012-05-01" 60.139999 61.110001 60.139999 60.599998 6152400 54.16916
"2012-05-02" 60.32 60.580002 60.02 60.310001 15467000 53.909937
"2012-05-03" 60.290001 60.369999 59.32 60.029999 12437600 53.659648
"2012-05-04" 59.959999 60.009998 58.349998 58.59 18236500 52.372461
"2012-05-07" 58.259998 59.07 58.029999 58.849998 12979600 52.604869
"2012-05-08" 58.23 58.27 57.279999 57.630001 17718400 51.514337
"2012-05-09" 56.48 57.240002 56.09 56.75 17448200 50.727721
"2012-05-10" 57.360001 57.689999 56.91 57.099998 14057600 51.040578
"2012-05-11" 56.5 57.759998 56.400002 56.529999 15681900 50.531066
"2012-05-14" 54.98 55.080002 54.220001 54.25 25454700 48.49302
"2012-05-15" 54.220001 54.830002 53.119999 53.200001 19615500 47.554446
"2012-05-16" 54.549999 54.57 52.540001 53.099998 25535300 47.465056
"2012-05-17" 53.009998 53.16 51.419998 51.560001 27079400 46.088482
"2012-05-18" 51.82 52.029999 50.759998 51.540001 28953000 46.070604
"2012-05-21" 51.450001 52.759998 51.43 52.610001 17104900 47.027056
"2012-05-22" 52.25 53 50.869999 51.150002 27974700 45.721991
"2012-05-23" 51 51.349998 49.560001 51.220001 31080300 45.784563
"2012-05-24" 51.490002 51.52 50.200001 51.119999 20946300 45.695173
"2012-05-25" 51.380001 52.419998 51.18 52.139999 23910500 46.606931
"2012-05-29" 53.259998 53.34 52.23 52.66 20035500 47.071749
"2012-05-30" 51.18 51.790001 51.130001 51.540001 18660400 46.070604
"2012-05-31" 51.310001 52.240002 50.610001 52.040001 20340500 46.517544
"2012-06-01" 50.849998 51.599998 50.66 50.740002 18611800 45.3555
"2012-06-04" 50.849998 51.299999 50.5 50.610001 15084900 45.239295
"2012-06-05" 51.23 51.700001 50.639999 50.82 17262500 45.427009
"2012-06-06" 51.110001 52.18 51 52.040001 20603200 46.517544
"2012-06-07" 52.970001 53.779999 52.59 52.790001 16572500 47.187955
"2012-06-08" 51.84 52.099998 51.41 52.040001 17001400 46.517544
"2012-06-11" 52.689999 52.759998 50.810001 50.82 20008600 45.427009
"2012-06-12" 51.23 51.650002 50.880001 51.57 16108600 46.097419
"2012-06-13" 51.389999 52.360001 51.23 51.599998 16734900 46.124235
"2012-06-14" 51.580002 52.07 51.16 51.810001 20770200 46.311952
"2012-06-15" 52.169998 52.540001 51.889999 52.439999 18689800 46.875095
"2012-06-18" 51.880001 52.799999 51.709999 52.580002 13616500 47.000241
"2012-06-19" 53.080002 54.700001 52.939999 54.5 35087400 48.71649
"2012-06-20" 54.509998 54.849998 53.48 54.099998 23539800 48.358936
"2012-06-21" 52.82 52.950001 51.119999 51.189999 23502400 46.670447
"2012-06-22" 51.549999 51.650002 50.5 50.75 16880400 46.269296
"2012-06-25" 49.740002 49.900002 49.049999 49.349998 23755100 44.9929
"2012-06-26" 49.279999 49.779999 48.919998 49.419998 18446000 45.056719
"2012-06-27" 49.459999 49.66 48.790001 49.310001 21906300 44.956434
"2012-06-28" 48.860001 49.209999 48.27 49.07 26908500 44.737622
"2012-06-29" 51.040001 51.799999 50.75 51.700001 27866800 47.135421
"2012-07-02" 52.09 52.650002 51.849998 52.580002 15748200 47.937727
"2012-07-03" 52.990002 53.5 52.709999 53.400002 14643300 48.685329
"2012-07-05" 53.02 53.860001 52.34 53.240002 18461100 48.539456
"2012-07-06" 52.389999 52.540001 51.68 52.169998 14337000 47.563923
"2012-07-09" 52.029999 52.060001 51.360001 51.77 6993100 47.199241
"2012-07-10" 52.349998 52.400002 50.650002 50.91 13962500 46.415169
"2012-07-11" 50.860001 51.529999 50.34 50.790001 13003300 46.305765
"2012-07-12" 49.849998 50.73 49.580002 50.419998 12815300 45.96843
"2012-07-13" 51.080002 51.630001 51.07 51.310001 10592200 46.779855
"2012-07-16" 51.34 51.43 50.66 51.040001 8647300 46.533693
"2012-07-17" 51.299999 51.68 50.610001 51.57 11377500 47.016898
"2012-07-18" 51.16 52.02 51.040001 51.919998 9533000 47.335995
"2012-07-19" 52.119999 52.779999 52.02 52.700001 10304200 48.047132
"2012-07-20" 52.02 52.23 51.529999 51.720001 12197600 47.153656
"2012-07-23" 50.119999 50.52 49.48 50.369999 17182500 45.922845
"2012-07-24" 50.669998 50.68 49.599998 50.09 12262800 45.667567
"2012-07-25" 50.439999 50.599998 49.73 50.029999 8252100 45.612863
"2012-07-26" 50.93 51.77 50.57 51.689999 12701400 47.126302
"2012-07-27" 52.299999 53.84 52.110001 53.560001 21005000 48.831203
"2012-07-30" 53.25 53.599998 52.720001 53.48 11554500 48.758264
"2012-07-31" 53.419998 53.599998 52.400002 52.450001 13528900 47.819204
"2012-08-01" 52.639999 53.040001 51.869999 52.650002 12950800 48.001547
"2012-08-02" 51.990002 52.700001 51.52 51.98 13093100 47.390699
"2012-08-03" 53.25 53.939999 53.119999 53.48 13978600 48.758264
"2012-08-06" 53.41 54.77 53.299999 54.209999 12260300 49.423812
"2012-08-07" 54.630001 55.110001 54.200001 54.25 11881500 49.460282
"2012-08-08" 54.310001 55.150002 54.25 55.009998 11117200 50.15318
"2012-08-09" 55 55.400002 54.610001 55 10831600 50.144064
"2012-08-10" 54.689999 55.610001 54.419998 55.490002 12237000 50.590804
"2012-08-13" 55 55.419998 54.52 55.09 12322500 50.226118
"2012-08-14" 55.240002 55.450001 54.139999 54.310001 14639800 49.514986
"2012-08-15" 54.43 54.709999 54.09 54.549999 11363500 49.733794
"2012-08-16" 55.119999 55.68 54.57 55.5 14811100 50.59992
"2012-08-17" 55.470001 55.68 55.18 55.369999 11907700 50.481396
"2012-08-20" 55.209999 55.459999 54.740002 55.380001 8953900 50.490515
"2012-08-21" 55.619999 55.900002 54.57 54.84 13227600 49.998191
"2012-08-22" 54.790001 55.259998 54.240002 55.040001 14238700 50.180534
"2012-08-23" 54.669998 54.709999 53.849998 54.16 14973600 49.378228
"2012-08-24" 53.880001 54.610001 53.509998 54.25 11241000 49.460282
"2012-08-27" 53.790001 54.009998 53.560001 53.709999 10816400 48.967957
"2012-08-28" 53.630001 53.900002 53.310001 53.580002 7722800 48.849438
"2012-08-29" 53.27 53.32 52.209999 52.709999 15173300 48.056247
"2012-08-30" 52.27 52.52 52.009998 52.330002 8524000 47.7098
"2012-08-31" 52.5 53 52.290001 52.720001 11344500 48.065366
"2012-09-04" 52.580002 52.66 51.68 51.759998 12148800 47.190122
"2012-09-05" 52.080002 52.400002 51.700001 52.25 11213700 47.636861
"2012-09-06" 52.669998 53.860001 52.66 53.779999 13622900 49.031777
"2012-09-07" 54.41 55.91 54.349998 55.279999 19208200 50.399342
"2012-09-10" 54.810001 54.970001 54.029999 54.09 14327700 49.314408
"2012-09-11" 54.369999 54.990002 54.369999 54.84 8825300 49.998191
"2012-09-12" 55.029999 55.150002 54.290001 54.830002 19162100 49.989075
"2012-09-13" 54.68 56.48 54.52 56.470001 26394100 51.48428
"2012-09-14" 56.91 58.080002 56.650002 57.060001 24965900 52.022189
"2012-09-17" 56.740002 56.959999 56.220001 56.48 11229800 51.493395
"2012-09-18" 56.349998 56.84 56.150002 56.490002 11670000 51.502514
"2012-09-19" 56.549999 56.900002 56.110001 56.27 17343500 51.301937
"2012-09-20" 55.779999 56.360001 55.439999 56.130001 13700600 51.174298
"2012-09-21" 56.43 56.610001 55.810001 55.93 15129300 50.991955
"2012-09-24" 55.810001 56.189999 55.599998 55.959999 8558200 51.019305
"2012-09-25" 55.869999 55.91 54.599998 54.77 18343200 49.934371
"2012-09-26" 54.48 54.700001 53.900002 54.630001 13168200 49.806733
"2012-09-27" 55 55.099998 54.32 54.759998 12638600 49.925252
"2012-09-28" 54.189999 54.400002 53.619999 54.060001 19531000 49.287058
"2012-10-01" 54.310001 55.02 54.25 54.540001 13696000 49.724679
"2012-10-02" 54.919998 55.099998 54.369999 54.57 11274600 49.752029
"2012-10-03" 54.599998 54.599998 53.91 54 12053100 49.232354
"2012-10-04" 54.060001 54.540001 53.630001 54.360001 11582800 49.56057
"2012-10-05" 54.939999 55.049999 54.09 54.220001 14003800 49.432932
"2012-10-08" 54.02 54.860001 53.869999 54.75 11085900 49.916137
"2012-10-09" 54.630001 54.650002 53.939999 54.27 12265500 49.478516
"2012-10-10" 54.43 54.459999 53.57 53.830002 14769500 49.077365
"2012-10-11" 54.27 54.560001 54.18 54.259998 11182800 49.469397
"2012-10-12" 54.439999 54.68 53.869999 54 10885200 49.232354
"2012-10-15" 54.32 54.830002 53.990002 54.599998 12447700 49.779379
"2012-10-16" 54.959999 55.400002 54.639999 54.84 10360500 49.998191
"2012-10-17" 55.119999 55.490002 54.950001 55.18 12612100 50.308173
"2012-10-18" 55 55.290001 54.630001 55.119999 13125400 50.253469
"2012-10-19" 55.07 55.529999 54.32 54.389999 11244200 49.587921
"2012-10-22" 54.27 54.77 54.16 54.73 9390100 49.897902
"2012-10-23" 53.799999 53.82 53.07 53.330002 14711100 48.62151
"2012-10-24" 53.610001 53.810001 53.07 53.240002 8495600 48.539456
"2012-10-25" 54.189999 54.310001 53.66 53.810001 20107600 49.05913
"2012-10-26" 53.919998 54.110001 53.580002 53.619999 11300100 48.885903
"2012-10-31" 53.75 53.880001 53.09 53.349998 14569000 48.639741
"2012-11-01" 53.59 54.549999 53.490002 54.400002 11590200 49.59704
"2012-11-02" 54.860001 54.93 53.810001 54.16 14675900 49.378228
"2012-11-05" 54 54.450001 53.860001 54.419998 8003500 49.615271
"2012-11-06" 54.59 55.18 54.43 54.860001 11456800 50.016426
"2012-11-07" 54.5 54.509998 53.799999 54.060001 16088800 49.287058
"2012-11-08" 54.080002 54.610001 52.880001 53.189999 18639600 48.493868
"2012-11-09" 52.82 53.43 52.599998 52.77 16140800 48.110951
"2012-11-12" 52.849998 52.860001 52.34 52.5 10479900 47.864789
"2012-11-13" 52.07 52.639999 51.91 52.040001 15809500 47.445403
"2012-11-14" 52.080002 52.169998 51.060001 51.259998 15009100 46.734267
"2012-11-15" 51.220001 51.540001 50.830002 51.209999 11372400 46.688682
"2012-11-16" 51.41 51.450001 50.490002 51.060001 14597200 46.551927
"2012-11-19" 51.599998 52.060001 51.439999 51.880001 16673800 47.299529
"2012-11-20" 51.599998 52.07 51.360001 51.919998 8509100 47.335995
"2012-11-21" 51.5 52.27 51.049999 51.509998 17470800 46.962194
"2012-11-23" 51.779999 52.27 51.779999 52.16 8598300 47.554807
"2012-11-26" 51.990002 52.259998 51.700001 52.060001 8358600 47.463638
"2012-11-27" 52.419998 52.52 51.209999 51.43 14015800 46.889259
"2012-11-28" 51.060001 51.709999 50.790001 51.52 17961600 46.971313
"2012-11-29" 51.369999 52.23 51.220001 51.880001 12515100 47.299529
"2012-11-30" 51.630001 51.669998 51.07 51.580002 19090900 47.026017
"2012-12-03" 52.110001 52.16 51.509998 51.509998 13282300 46.962194
"2012-12-04" 52.029999 52.200001 51.259998 51.459999 14528600 46.916609
"2012-12-05" 51.919998 52.57 51.599998 52.34 15645700 47.718915
"2012-12-06" 52.130001 52.849998 52.130001 52.77 12063000 48.110951
"2012-12-07" 53.110001 53.150002 52.650002 53.07 11155500 48.384463
"2012-12-10" 53.049999 53.630001 53.049999 53.540001 10855700 48.812968
"2012-12-11" 53.599998 54.18 53.490002 54.009998 14498900 49.24147
"2012-12-12" 54.029999 54.459999 53.73 54.049999 11589700 49.277939
"2012-12-13" 54.07 54.52 53.549999 53.669998 11155700 48.931488
"2012-12-14" 53.970001 54.360001 53.740002 54.189999 8319000 49.405578
"2012-12-17" 54.130001 54.23 53.880001 54.09 9004000 49.314408
"2012-12-18" 53.810001 54.630001 53.490002 54.349998 15836000 49.903888
"2012-12-19" 54.740002 55.43 54.639999 55.09 17092500 50.583353
"2012-12-20" 55.189999 55.59 55 55.540001 12279200 50.996542
"2012-12-21" 54.599998 55.209999 54.52 54.970001 16617900 50.473171
"2012-12-24" 54.849998 54.959999 54.66 54.830002 3028800 50.344624
"2012-12-26" 55.439999 55.759998 55.16 55.18 8956300 50.665991
"2012-12-27" 55.209999 55.540001 54.68 55.439999 8778200 51.024005
"2012-12-28" 54.990002 55.560001 54.970001 55.259998 6504600 50.858343
"2012-12-31" 54.880001 56.07 54.610001 55.939999 7901800 51.484179
"2013-01-02" 56.66 56.990002 56.5 56.959999 14852500 52.422932
"2013-01-03" 56.709999 57.689999 56.57 57.32 16609200 52.754258
"2013-01-04" 56.950001 57.290001 56.799999 57.18 11774200 52.62541
"2013-01-07" 56.919998 57 56.529999 56.860001 9654600 52.330899
"2013-01-08" 56.459999 56.470001 55.900002 56.099998 10719100 51.631434
"2013-01-09" 56.369999 56.68 56.16 56.439999 10407400 51.944352
"2013-01-10" 56.82 57 56.23 56.98 11638000 52.44134
"2013-01-11" 56.509998 56.529999 56.07 56.41 10946500 51.916742
"2013-01-14" 56.889999 57.07 56.509998 56.68 9612700 52.165236
"2013-01-15" 56.389999 56.57 56.209999 56.5 6250000 51.999574
"2013-01-16" 55.939999 56.389999 55.880001 56.330002 6353200 51.843117
"2013-01-17" 56.880001 57.060001 56.75 56.849998 10297800 52.321694
"2013-01-18" 56.59 56.880001 56.549999 56.84 10856100 52.312492
"2013-01-22" 56.48 56.830002 55.830002 56.82 8792200 52.294084
"2013-01-23" 56.91 56.98 56.599998 56.84 10626700 52.312492
"2013-01-24" 57.009998 57.380001 56.310001 56.700001 11655800 52.183644
"2013-01-25" 56.700001 57.25 56.450001 56.77 7035800 52.248068
